id,B_confidence,y_correct,truncated,text_length
H00873,0.9997095712460576,1,0,205
A01699,0.9985285686561838,0,0,461
H00405,0.9994555392768234,1,0,335
A01489,0.984406590461731,1,0,406
H00116,0.9996575009135996,1,0,366
H00205,0.9249740242958068,0,0,279
A01750,0.964611828327179,1,0,294
A01032,0.9055674076080322,0,0,510
H00366,0.9918095730245112,1,0,508
A01498,0.9741413444280624,0,0,239
H00611,0.9716270826756954,1,0,364
A01736,0.9992271661758424,1,0,236
H00434,0.9994624459650367,1,0,360
A01914,0.9077434539794922,1,0,224
A01286,0.999728828057414,0,0,462
H00759,0.9936828459613024,1,0,86
H00771,0.8450764715671539,1,0,424
H00166,0.9996982802113052,1,1,770
A01924,0.9997413468081504,0,0,472
H00410,0.8739450126886368,1,0,306
A01822,0.9797364436089993,0,0,483
H00293,0.9733229652047156,1,0,355
A01353,0.9939447711221874,0,0,110
A01005,0.987895369529724,1,0,153
H00071,0.9981220967601984,1,0,327
H00365,0.7158189713954926,1,1,655
A01059,0.9993899106048048,0,0,175
A01309,0.7653560489416122,0,0,360
A01990,0.9996235825237818,0,0,201
A01007,0.9670512974262238,0,0,184
H00849,0.999531999696046,1,1,657
H00712,0.999425172165502,1,0,185
H00541,0.9587289690971376,0,0,334
A01933,0.9997287797450554,0,0,271
H00042,0.9996128123893868,1,0,245
A01408,0.9913842044770718,0,0,61
A01785,0.9109848663210868,0,0,414
H00043,0.9997005444311072,1,0,161
A01521,0.9830798842012882,0,0,408
H00551,0.9980487823486328,0,0,349
H00992,0.9996026893204544,1,0,366
H00179,0.8165351748466492,0,0,453
H00298,0.9142280369997025,1,0,263
H00808,0.9944417290389538,1,0,380
H00017,0.9796256814152002,1,0,296
A01805,0.999717138678534,0,0,176
A01397,0.8619755506515503,1,0,301
A01336,0.999196231365204,1,0,489
A01123,0.9996082365396431,0,0,423
H00550,0.9965988993644714,0,0,368
H00181,0.9989053247263656,1,0,255
A01159,0.7368350028991699,0,0,66
H00350,0.9702516198158264,0,0,283
H00232,0.9690882563591005,0,0,309
H00093,0.999033715808764,1,0,211
H00625,0.9990426572039725,1,0,218
H00601,0.6851040422916412,1,0,476
H00670,0.9993788963765836,1,0,258
H00878,0.9997363047441468,1,0,246
A01823,0.9997430650983006,0,0,202
H00703,0.999715238373028,1,0,194
A01464,0.9961131811141968,1,0,460
H00631,0.9979794810060412,1,0,332
H00195,0.9812352061271667,0,1,541
H00764,0.9991574892774224,1,1,635
H00510,0.9627569541335106,1,0,410
H00621,0.8734639585018158,1,0,391
A01753,0.99705171585083,1,0,304
H00270,0.9996978224953637,1,0,344
H00430,0.9876635055989028,1,0,281
A01069,0.9991414546966552,1,0,439
A01592,0.6358068585395813,0,0,432
A01962,0.9984546899795532,1,0,308
H00333,0.9910357398912312,1,1,907
H00361,0.9761191606521606,0,0,196
H00261,0.6231269836425781,1,1,578
H00337,0.9843589775264264,1,1,554
H00790,0.999265723163262,1,0,53
A01674,0.9894992122426628,0,0,449
H00321,0.9985870737582444,1,0,420
H00744,0.9996139764843974,1,0,293
H00650,0.999718486564234,1,0,173
H00794,0.9995001641800628,1,0,472
H00855,0.96489280462265,0,0,268
H00420,0.975333521142602,1,0,267
H00475,0.6962786912918091,1,0,381
H00416,0.9997499884921126,1,1,642
A01522,0.9357567429542542,1,1,531
H00576,0.9292277097702026,1,0,380
H00880,0.9996944128361064,1,0,294
H00803,0.9994002517778426,1,0,255
H00865,0.999730039970018,1,1,550
A01086,0.999201476573944,1,0,508
H00513,0.9030656218528748,0,0,313
H00037,0.9922818164341152,1,0,182
A01643,0.9702572505921124,0,0,161
H00604,0.6712468862533569,1,1,648
H00258,0.9844965059310198,1,0,338
H00403,0.9980019982904196,1,0,257
H00358,0.995744879823178,1,1,2061
H00257,0.9778690822422504,1,0,447
A01068,0.9975405931472778,1,1,531
A01325,0.7307555079460144,0,0,471
A01101,0.997510552406311,1,0,269
H00956,0.9995752196991816,1,0,315
A01625,0.7130042314529419,0,0,112
H00936,0.9994436799897812,1,0,356
H00526,0.8745819926261902,1,0,356
H00130,0.9859592188149692,1,1,1417
A01473,0.9991698864614592,0,0,454
A01603,0.9988419413566588,1,0,380
A01639,0.9832435231655836,0,0,285
A01433,0.9983034133911132,1,0,256
H00495,0.9513589665293694,1,0,350
A01568,0.8588789701461792,1,0,192
A01054,0.9984604120254515,1,0,277
A01585,0.9801315665245056,1,0,269
H00250,0.9550616145133972,0,0,489
A01698,0.9992326498031616,1,0,437
H00940,0.9848809279501438,1,0,241
A01983,0.9992367029190063,1,0,261
H00144,0.9736295193433762,1,1,562
A01226,0.9923294186592102,1,0,337
A01996,0.9992042183876038,1,0,419
H00657,0.9985581882065162,1,0,224
H00651,0.9650726579129696,1,0,165
A01695,0.9987394213676452,1,0,409
H00648,0.9974158925469964,1,0,213
A01666,0.5236310362815857,1,0,241
H00773,0.9996196146530564,1,0,364
H00572,0.6644216179847717,1,1,536
A01053,0.9857467412948608,1,0,322
H00905,0.9996365766273811,1,0,336
A01304,0.9995345959905536,0,0,298
A01859,0.9997202689410188,0,0,162
H00937,0.9934517797082664,1,0,233
H00479,0.9961925477255136,1,0,297
A01553,0.9953215718269348,1,0,392
H00494,0.9320117384195328,1,0,292
H00103,0.999708216288127,1,0,249
A01211,0.9954286343418062,0,0,115
H00640,0.9818848073482512,1,0,177
A01868,0.9997451236413326,0,0,482
A01445,0.8111317008733749,0,0,170
H00370,0.9887801706790924,1,1,643
A01381,0.9335026741027832,1,0,268
A01949,0.9992406368255616,1,0,233
A01341,0.9163457527756692,0,0,481
H00283,0.9986184006556869,1,1,591
H00909,0.9869301626458764,1,0,434
H00760,0.9971713318955152,1,1,851
H00483,0.9919890593737364,1,0,460
A01085,0.6234535276889801,0,1,522
H00870,0.9997484102786984,1,1,549
A01202,0.9964831732213496,0,1,521
H00532,0.9702620655298232,1,0,377
H00636,0.9997221632802392,1,0,216
A01955,0.9885657429695128,1,0,95
H00275,0.8927624523639679,1,0,356
A01394,0.9159363061189651,0,0,68
H00467,0.9940211409702896,1,0,285
A01161,0.9949199776165188,0,0,293
A01215,0.838332936167717,0,0,123
A01187,0.9991961121559144,1,0,354
H00965,0.9995777194271795,1,1,521
H00030,0.9994787548785098,1,0,282
A01066,0.9982024431228638,1,1,516
H00493,0.9954263661056756,1,0,407
H00343,0.8960082978010178,1,0,399
H00774,0.9312731027603148,1,0,49
A01481,0.7022731304168701,0,0,400
A01669,0.9599900282919408,0,0,423
H00159,0.9987167763756588,1,1,653
A01389,0.9392004609107972,1,0,110
A01031,0.9981449842453004,1,0,359
H00964,0.9996459481480996,1,0,212
A01649,0.9985583600355312,0,0,123
H00398,0.9783151969313622,1,0,329
H00559,0.9985283795977012,1,0,447
H00464,0.998259495361708,1,0,348
H00164,0.996480451663956,1,1,1110
H00105,0.999741799692856,1,0,242
A01944,0.9276660084724426,1,0,49
H00747,0.9997540977201425,1,0,315
H00109,0.984800142236054,1,0,235
H00521,0.942722737789154,1,0,305
A01335,0.9991890788078308,1,0,490
H00104,0.9969460344873368,1,0,223
H00552,0.9612486362457277,0,0,313
A01645,0.986882402561605,0,0,205
A01713,0.7221243381500244,0,0,146
H00598,0.9937196969985962,0,0,500
A01935,0.999198853969574,1,0,107
H00921,0.99923670332646,1,0,242
H00000,0.999629452562658,1,0,157
H00038,0.9996700618648902,1,0,212
H00654,0.99753812327981,1,0,198
H00004,0.9995390020485502,1,0,214
A01354,0.9971784353256226,1,0,185
H00288,0.9994869476067834,1,1,624
A01144,0.9983660578727722,1,0,370
H00792,0.9995002218638548,1,1,611
H00138,0.9987614067504182,1,1,906
A01184,0.998362362384796,1,0,161
A01972,0.9996002301049884,0,0,419
A01268,0.955285593867302,0,0,113
H00588,0.9262959361076356,0,0,371
A01890,0.9761711824685336,0,0,96
H00269,0.9242241606116296,1,1,1021
A01717,0.9970871806144714,1,0,340
A01036,0.9339478015899658,1,0,276
H00793,0.999673952377634,1,1,728
A01314,0.823537141084671,0,0,159
H00465,0.9945264337584376,1,0,429
H00863,0.9975297842174768,1,0,289
A01668,0.9355371072888374,0,0,318
H00908,0.9989773847628384,1,0,252
A01963,0.9997494331910276,0,0,426
A01312,0.9866080284118652,1,0,117
A01100,0.9278764128684998,1,0,244
A01650,0.9990643601049668,0,0,77
A01430,0.9984500408172609,1,0,423
A01743,0.991078555583954,1,0,185
A01042,0.9740896094590424,0,0,275
A01346,0.784031555056572,0,0,490
H00131,0.9435245394706726,0,0,447
H00732,0.9995546950085554,1,0,185
H00812,0.9995230010244996,1,1,727
A01470,0.702256441116333,0,0,480
A01146,0.999569597421214,0,1,515
H00373,0.8529500663280487,1,0,376
H00903,0.9995159302197862,1,0,241
H00409,0.9904134199023248,1,0,349
A01932,0.9997505780193024,0,1,547
A01582,0.9971941709518432,1,0,366
A01148,0.9996934747323394,0,0,229
H00364,0.9705773815512656,1,0,485
A01197,0.9989975094795228,1,0,155
A01708,0.9097273945808412,1,0,179
H00939,0.9990999671863392,1,0,226
A01503,0.9991880404413678,0,0,327
A01045,0.9728965759277344,1,0,507
A01140,0.9986091256141664,1,0,257
A01654,0.9079178348183632,0,0,206
H00078,0.999630265054293,1,0,193
A01646,0.9997062490438112,0,0,270
A01192,0.9972246885299684,1,0,106
A01917,0.945320725440979,1,0,242
H00994,0.9991680676466784,1,0,190
H00659,0.9896775633096696,1,0,206
H00879,0.8382474035024643,1,0,208
A01194,0.9992313385009766,1,0,121
H00653,0.9989692312665284,1,0,286
H00031,0.9989645482273772,1,0,325
H00015,0.9994223499088548,1,0,338
H00837,0.9978925716131926,1,0,346
A01677,0.999753987271106,0,0,454
H00194,0.9992409166297876,1,1,660
H00303,0.8662872016429901,1,1,576
A01530,0.7982945591211319,0,0,260
A01894,0.9992337226867676,1,0,124
A01285,0.9951069355010986,1,0,486
H00833,0.9983670493820682,1,1,1271
H00561,0.985387086868286,0,0,340
H00161,0.9924345016479492,0,0,281
A01876,0.9997375623206608,0,0,483
H00185,0.999632275343174,1,0,276
A01329,0.9805058650672436,0,0,488
A01942,0.9882118105888368,1,0,71
A01195,0.9990211725234984,1,0,418
H00835,0.9994074699352496,1,1,1356
H00369,0.9942735880613328,1,0,268
H00092,0.9996059449913446,1,0,262
H00022,0.9996538599662016,1,0,299
H00408,0.9706860724836588,1,0,452
H00613,0.6945154964923859,1,0,315
A01306,0.8352699279785156,0,0,99
A01989,0.7320277094841003,1,0,280
A01775,0.9992239475250244,1,0,115
H00247,0.9774155020713806,0,0,219
H00266,0.986014480702579,1,0,309
A01783,0.987109262496233,0,0,433
A01115,0.7007296681404114,0,0,171
A01640,0.8672411441802979,0,0,447
H00062,0.999556891823886,1,0,356
H00821,0.980921296402812,1,1,1013
A01658,0.9997263589757496,0,0,100
A01659,0.8615770637989044,0,0,463
H00184,0.969584345817566,0,0,288
A01635,0.9979492428246886,0,0,169
H00027,0.9990715067833662,1,0,252
A01988,0.9358080327510834,0,0,254
H00395,0.9996141891751904,1,0,263
H00351,0.9771011471748352,0,0,390
A01018,0.9965529441833496,1,0,472
A01364,0.9986722469329834,1,0,142
A01835,0.8803713023662567,0,0,127
H00681,0.9996024343417956,1,0,198
A01712,0.9932696223258972,1,0,177
H00741,0.9989591314224526,1,0,414
H00957,0.9761571884155272,0,0,235
A01667,0.99975191874546,0,0,432
A01373,0.998725950717926,1,0,172
A01451,0.9896872183308004,0,0,298
H00091,0.998669040040113,1,0,242
H00825,0.999651758465916,1,1,622
H00124,0.9996713371074292,1,0,235
A01889,0.7705791145563126,0,0,140
H00068,0.9996645181090572,1,0,226
H00822,0.9947274015285076,1,0,90
H00678,0.9996359637298156,1,0,200
H00571,0.9851254550740124,1,1,629
A01109,0.9801551327109336,0,0,109
A01213,0.9834130834788084,0,0,153
A01819,0.9997267377912068,0,0,38
H00804,0.9995097384089604,1,0,91
H00151,0.9720948599278928,1,0,227
H00196,0.9981263603549452,1,1,607
H00051,0.997322981711477,1,0,203
A01300,0.9997131721756888,0,0,489
A01231,0.9759028367698191,0,0,284
H00642,0.999665210780222,1,0,191
H00667,0.9807844236493112,1,0,191
A01551,0.9894012808799744,1,0,359
A01177,0.9996261503838468,0,0,170
A01291,0.9992177786771208,0,0,343
H00911,0.999471436953172,1,0,241
A01903,0.9986302852630616,1,0,134
A01795,0.999743143474916,0,1,519
H00180,0.9971516688819976,1,0,264
H00426,0.9994295064825564,1,1,515
H00312,0.9207338020205498,1,0,420
H00920,0.9673193581402302,1,0,342
H00290,0.7763931900262833,1,1,606
A01209,0.9912807224318384,0,0,119
H00272,0.9909523399546742,1,1,778
A01419,0.9960936903953552,1,0,137
A01909,0.9425507187843324,1,0,255
H00346,0.9927855683490634,1,0,403
H00605,0.9872449915856124,1,0,385
H00443,0.9912621853873134,1,1,1199
H00252,0.7903611063957214,1,0,400
A01363,0.998881995677948,1,1,513
H00930,0.9875842165201902,1,0,249
A01097,0.9741422198712826,0,0,204
H00627,0.990070343017578,1,0,211
A01024,0.9897558093070984,1,1,527
A01833,0.9321068599820136,0,0,111
A01725,0.999220848083496,1,0,158
A01618,0.9448101557791232,0,0,207
H00885,0.9079476594924928,1,0,278
A01483,0.7410788536071777,1,0,390
A01984,0.9952864050865172,1,0,277
H00758,0.99485672544688,1,0,302
H00932,0.9968301812186836,1,0,273
A01479,0.5219669342041016,1,0,337
H00284,0.9761668033897876,1,0,488
H00976,0.998984613805078,1,0,361
H00397,0.9996676429873332,1,1,700
A01664,0.946242481470108,0,0,221
H00362,0.6480668485164642,1,0,375
A01632,0.6398653388023376,0,0,336
A01897,0.9992331266403198,1,0,134
A01392,0.9751142859458924,1,1,514
H00325,0.9532317034900188,1,0,293
H00055,0.998290679883212,1,0,231
A01562,0.9908496495336294,0,0,258
H00565,0.9472885727882384,0,0,393
A01569,0.8927414491772652,0,0,262
A01245,0.9190494418144226,1,0,108
A01742,0.984727150760591,0,0,105
A01848,0.978195460513234,0,0,483
A01326,0.8957088589668274,0,0,479
A01459,0.9991901516914368,1,0,340
H00573,0.6493664979934692,1,0,302
A01229,0.9904993176460266,1,0,251
A01900,0.999691892589908,0,0,198
A01563,0.987770538777113,0,0,266
H00673,0.9996565156907308,1,0,271
H00785,0.9721685461699964,1,0,159
A01235,0.999615218868712,0,0,224
H00846,0.9996516794490162,1,1,878
H00628,0.9780323505401612,0,0,207
A01166,0.998981684911996,0,0,443
A01502,0.9976686490699648,0,0,376
A01073,0.9984548091888428,1,0,442
A01554,0.9985925555229188,1,0,419
A01904,0.8891140595078468,0,0,179
H00173,0.9996842898835894,1,1,2710
A01426,0.990985870361328,1,0,128
A01228,0.9467555284500122,1,0,453
A01352,0.8431044220924377,1,0,130
A01886,0.7779193371534348,0,0,112
H00304,0.7806581258773804,1,1,944
A01217,0.9986660480499268,1,0,275
A01384,0.9911292791366576,1,0,190
H00866,0.9991351940552704,1,0,341
H00525,0.7547915279865265,1,1,548
H00400,0.9311611205339432,1,0,261
A01020,0.999229907989502,1,0,203
H00393,0.989164193160832,1,0,411
A01412,0.8908577561378479,1,0,78
H00421,0.7446865439414978,0,0,307
A01767,0.8672879338264465,0,0,142
A01780,0.9992330074310304,1,0,133
A01896,0.998939335346222,1,0,106
A01302,0.9986949565354736,0,0,492
A01584,0.9582583643496037,0,0,200
A01318,0.9980842777295038,0,0,485
H00307,0.7122524976730347,1,1,734
A01647,0.9798999428749084,1,0,312
H00834,0.9860995430499316,1,0,340
A01167,0.94594881311059,0,0,137
H00034,0.9895401671528816,1,0,273
A01137,0.9438623785972596,1,0,326
H00826,0.9995794915303122,1,1,640
H00340,0.6694718599319458,0,0,388
H00698,0.9997275959467516,1,0,173
H00182,0.7157232761383057,1,0,217
H00251,0.865893766283989,1,0,432
H00152,0.974634287878871,1,0,412
H00894,0.9924128302372992,1,0,295
H00099,0.979271775111556,1,0,315
A01165,0.9784084558486938,1,0,277
A01824,0.999721271044109,0,0,208
A01559,0.9970154762268066,1,0,407
H00836,0.999561560311122,1,0,101
A01328,0.9208917915821077,0,0,127
H00733,0.9997226066188888,1,0,327
A01693,0.9968563318252563,1,0,405
A01039,0.6799116134643555,0,0,296
A01901,0.99923574924469,1,0,113
A01435,0.9956499934196472,1,0,338
A01872,0.6643396317958832,0,0,498
H00612,0.6673234403133392,1,0,344
A01210,0.9531237483024596,1,0,90
A01590,0.9864099621772766,1,0,228
A01815,0.9997327198798304,0,0,102
A01745,0.8871854543685913,1,0,345
A01660,0.9977409977000208,0,0,414
H00910,0.9996197418950032,1,0,408
H00348,0.9948777025565504,1,1,761
H00273,0.9426600337028505,0,0,316
H00018,0.9993804360274224,1,0,289
A01379,0.7619137763977051,1,0,83
A01276,0.9920684732496738,0,0,321
H00856,0.9563591554760932,1,0,263
A01878,0.9821264520287514,0,0,303
H00049,0.99968886966235,1,0,302
A01764,0.9992467164993286,1,0,330
A01579,0.8580281138420105,0,0,383
H00585,0.9586318731307985,0,1,578
A01091,0.944712158292532,0,0,188
H00386,0.8991551101207733,1,0,411
H00306,0.9917448731139302,1,0,493
A01179,0.9991065859794616,1,0,294
H00113,0.9995947359420824,1,0,287
H00817,0.9804193992167712,1,0,62
H00823,0.9983571256743744,1,0,125
H00213,0.9969887137413024,0,0,268
H00336,0.9618820026516914,1,0,265
H00520,0.956407070159912,0,0,394
A01134,0.9936445951461792,1,0,170
A01752,0.9918105006217957,1,0,373
H00935,0.9199668318033218,1,0,328
A01793,0.9997244777332526,0,1,516
A01224,0.991358757019043,1,0,346
H00453,0.9928788207471372,1,0,367
A01427,0.999097228050232,1,0,167
A01747,0.9534081779420376,0,0,69
A01501,0.99950022919802,0,0,248
A01505,0.9993914617225528,0,0,328
H00786,0.999641442700522,1,1,693
H00591,0.9909777641296388,0,0,401
A01854,0.9997338641260284,0,0,240
H00587,0.9990610480308532,0,0,369
A01621,0.999319537426345,0,0,417
H00285,0.999380639696028,1,0,395
A01026,0.9899910688400269,1,0,408
A01911,0.9982739686965942,1,0,184
A01071,0.9987095594406128,1,0,476
H00736,0.999682566296542,1,0,187
H00332,0.9964921155478804,1,1,559
A01362,0.9099328815937042,0,0,106
H00861,0.9983371883863584,1,1,1165
H00674,0.994936041533947,1,0,268
A01116,0.9839570913463832,0,1,515
A01219,0.981625210493803,0,0,280
H00662,0.9994583323132248,1,0,248
H00061,0.9997327733435668,1,0,194
A01926,0.9936512112617492,1,0,255
A01258,0.9989595413208008,1,0,355
H00259,0.974009582772851,1,1,1016
H00840,0.9634391814470292,1,1,561
H00118,0.999638154404238,1,0,199
H00023,0.9996434788045008,1,0,200
H00990,0.9930579834617674,1,0,394
H00675,0.9997549650724976,1,0,359
A01922,0.9997521062323358,0,0,248
A01508,0.9971412420272828,1,0,430
H00368,0.9743494167923928,1,0,396
H00934,0.9997053472616244,1,0,249
H00907,0.7791635692119598,1,0,273
A01420,0.9992344379425048,1,0,111
H00244,0.9746263902634382,1,1,1450
A01278,0.6802943050861359,0,0,484
H00447,0.9959911098703742,1,0,496
H00363,0.7301510274410248,1,0,289
H00003,0.9995093629695476,1,0,224
H00720,0.7710593938827515,0,0,176
A01287,0.9979847932700068,0,0,487
H00811,0.8524260967969894,1,0,242
H00330,0.9153290390968324,0,0,265
H00459,0.9958559139631687,1,0,332
A01685,0.991104245185852,1,0,488
H00262,0.7133653163909912,1,0,312
H00379,0.9995035809115508,1,0,406
A01201,0.9994382053846492,0,0,319
